# StartTime = 05/03/2019 11:03:11.7297 AM
# FuelCalculationMethod = MassAirFlow
Time (sec), Vehicle speed (MPH), Absolute throttle position (%), Calculated load value (%), Distance traveled while MIL is activated (miles), Engine coolant temperature (F), Engine RPM (RPM), Ignition timing advance for #1 cylinder (deg), Input voltage read by the scan tool (V), Intake air temperature (F), Intake manifold absolute pressure (inHg), Mass air flow rate (lb/min), OBD requirements to which vehicle or engine is certified, Fuel rate (gal/hr), Instant fuel economy (MPG), Total fuel economy (MPG)
123.122,0,42.7451,43.52941,0,95,1429,3,13,66.2,64.67092,0,5,0,0,0
123.183,0,42.7451,43.52941,0,95,1429,3,13,66.2,64.67092,0,5,0,0,0
123.248,0,42.7451,43.52941,0,95,1429,3,13,66.2,64.67092,0,5,0,0,0
123.311,0,42.7451,43.52941,0,95,1429,3,13,66.2,64.67092,0,5,0,0,0
123.37,0,42.7451,43.52941,0,95,1429,3,13,66.2,64.67092,0,5,0,0,0
123.432,0,42.7451,43.13726,0,95,1429,3,13,66.2,64.67092,0,5,0,0,0
123.497,0,42.7451,43.13726,0,95,1429,3,13,66.2,64.67092,0,5,0,0,0
123.559,0,42.7451,43.13726,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
123.62,0,42.7451,43.13726,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
123.683,0,42.7451,43.13726,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
123.747,0,42.7451,43.13726,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
123.809,0,42.7451,43.13726,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
123.87,0,42.7451,43.13726,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
123.932,0,42.7451,43.13726,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
123.997,0,42.7451,43.13726,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
124.058,0,42.7451,43.13726,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
124.121,0,42.7451,43.13726,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
124.182,0,42.7451,43.13726,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
124.247,0,42.7451,43.13726,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
124.309,0,42.7451,43.13726,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
124.373,0,42.7451,43.13726,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
124.432,0,42.7451,43.92157,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
124.495,0,42.7451,43.92157,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
124.558,0,42.7451,43.92157,0,95,1400,3,13,66.2,64.67092,0,5,0,0,0
124.623,0,42.7451,43.92157,0,95,1400,3,13,66.2,64.67092,0,5,0,0,0
124.684,0,42.7451,43.92157,0,95,1400,3.5,13,66.2,64.67092,0,5,0,0,0
124.744,0,42.7451,43.92157,0,95,1400,3.5,13,66.2,64.67092,0,5,0,0,0
124.81,0,42.7451,43.92157,0,95,1400,3.5,13,66.2,64.67092,0,5,0,0,0
124.87,0,42.7451,43.92157,0,95,1400,3.5,13,66.2,64.67092,0,5,0,0,0
124.935,0,42.7451,43.92157,0,95,1400,3.5,13,66.2,64.67092,0,5,0,0,0
124.996,0,42.7451,43.92157,0,95,1400,3.5,13,66.2,64.67092,0,5,0,0,0
125.057,0,42.7451,43.92157,0,95,1400,3.5,13,66.2,64.67092,0,5,0,0,0
125.121,0,42.7451,43.92157,0,95,1400,3.5,13,66.2,64.67092,0,5,0,0,0
125.183,0,42.7451,43.92157,0,95,1400,3.5,13,66.2,64.67092,0,5,0,0,0
125.246,0,42.7451,43.92157,0,95,1400,3.5,13,66.2,64.67092,0,5,0,0,0
125.307,0,42.7451,43.92157,0,95,1400,3.5,13,66.2,64.67092,0,5,0,0,0
125.371,0,42.7451,44.70588,0,95,1400,3.5,13,66.2,64.67092,0,5,0,0,0
125.434,0,42.7451,44.70588,0,95,1400,3.5,13,66.2,64.67092,0,5,0,0,0
125.494,0,42.7451,44.70588,0,95,1400,3.5,13,66.2,64.67092,0,5,0,0,0
125.557,0,42.7451,44.70588,0,95,1334,3.5,13,66.2,64.67092,0,5,0,0,0
125.622,0,42.7451,44.70588,0,95,1334,3.5,13,66.2,64.67092,0,5,0,0,0
125.684,0,42.7451,44.70588,0,95,1334,2.5,13,66.2,64.67092,0,5,0,0,0
125.744,0,42.7451,44.70588,0,95,1334,2.5,13,66.2,64.67092,0,5,0,0,0
125.809,0,42.7451,44.70588,0,95,1334,2.5,13,66.2,64.67092,0,5,0,0,0
125.869,0,42.7451,44.70588,0,95,1334,2.5,13,66.2,64.67092,0,5,0,0,0
125.934,0,42.7451,44.70588,0,95,1334,2.5,13,66.2,64.67092,0,5,0,0,0
125.995,0,42.7451,44.70588,0,95,1334,2.5,13,66.2,64.67092,0,5,0,0,0
126.058,0,42.7451,44.70588,0,95,1334,2.5,13,66.2,64.67092,0,5,0,0,0
126.121,0,42.7451,44.70588,0,95,1334,2.5,13,66.2,64.67092,0,5,0,0,0
126.184,0,42.7451,44.70588,0,95,1334,2.5,13,66.2,64.67092,0,5,0,0,0
126.244,0,42.7451,44.70588,0,95,1334,2.5,13,66.2,64.67092,0,5,0,0,0
126.307,0,42.7451,44.70588,0,95,1334,2.5,13,66.2,64.67092,0,5,0,0,0
126.371,0,42.7451,44.70588,0,95,1334,2.5,13,66.2,64.67092,0,5,0,0,0
126.432,0,43.13726,44.70588,0,95,1334,2.5,13,66.2,64.67092,0,5,0,0,0
126.496,0,43.13726,44.70588,0,95,1334,2.5,13,66.2,64.67092,0,5,0,0,0
126.557,0,43.13726,44.70588,0,95,1334,2.5,13,66.2,64.67092,0,5,0,0,0
126.622,0,43.13726,47.05882,0,95,1334,2.5,13,66.2,64.67092,0,5,0,0,0
126.684,0,43.13726,47.05882,0,95,1334,2.5,13,66.2,64.67092,0,5,0,0,0
126.748,0,43.13726,47.05882,0,95,1300,2.5,13,66.2,64.67092,0,5,0,0,0
126.81,0,43.13726,47.05882,0,95,1300,2.5,13,66.2,64.67092,0,5,0,0,0
126.871,0,43.13726,47.05882,0,95,1300,2.5,13,66.2,64.67092,0,5,0,0,0
126.932,0,43.13726,47.05882,0,95,1300,3,13,66.2,64.67092,0,5,0,0,0
126.996,0,43.13726,47.05882,0,95,1300,3,13,66.2,64.67092,0,5,0,0,0
127.059,0,43.13726,47.05882,0,95,1300,3,13,66.2,64.67092,0,5,0,0,0
127.119,0,43.13726,47.05882,0,95,1300,3,13,66.2,64.67092,0,5,0,0,0
127.185,0,43.13726,47.05882,0,95,1300,3,13,66.2,64.67092,0,5,0,0,0
127.245,0,43.13726,47.05882,0,95,1300,3,13,66.2,64.67092,0,5,0,0,0
127.307,0,43.13726,47.05882,0,95,1300,3,13,66.2,64.67092,0,5,0,0,0
127.372,0,43.13726,47.05882,0,95,1300,3,13,66.2,64.67092,0,5,0,0,0
127.434,0,43.13726,47.05882,0,95,1300,3,13,66.2,64.67092,0,5,0,0,0
127.497,0,43.13726,47.05882,0,95,1300,3,13,66.2,64.67092,0,5,0,0,0
127.56,0,46.27451,47.05882,0,95,1300,3,13,66.2,64.67092,0,5,0,0,0
127.621,0,46.27451,47.05882,0,95,1300,3,13,66.2,64.67092,0,5,0,0,0
127.683,0,46.27451,47.05882,0,95,1300,3,13,66.2,64.67092,0,5,0,0,0
127.748,0,46.27451,49.01961,0,95,1300,3,13,66.2,64.67092,0,5,0,0,0
127.809,0,46.27451,49.01961,0,95,1300,3,13,66.2,64.67092,0,5,0,0,0
127.87,0,46.27451,49.01961,0,95,1339,3,13,66.2,64.67092,0,5,0,0,0
127.935,0,46.27451,49.01961,0,95,1339,3,13,66.2,64.67092,0,5,0,0,0
127.995,0,46.27451,49.01961,0,95,1339,3,13,66.2,64.67092,0,5,0,0,0
128.06,0,46.27451,49.01961,0,95,1339,3.5,12.9,66.2,64.67092,0,5,0,0,0
128.12,0,46.27451,49.01961,0,95,1339,3.5,12.9,66.2,64.67092,0,5,0,0,0
128.184,0,46.27451,49.01961,0,95,1339,3.5,12.9,66.2,64.67092,0,5,0,0,0
128.248,0,46.27451,49.01961,0,95,1339,3.5,12.9,66.2,64.67092,0,5,0,0,0
128.309,0,46.27451,49.01961,0,95,1339,3.5,12.9,66.2,64.67092,0,5,0,0,0
128.369,0,46.27451,49.01961,0,95,1339,3.5,12.9,66.2,64.67092,0,5,0,0,0
128.435,0,46.27451,49.01961,0,95,1339,3.5,12.9,66.2,64.67092,0,5,0,0,0
128.496,0,46.27451,49.01961,0,95,1339,3.5,12.9,66.2,64.67092,0,5,0,0,0
128.558,0,46.27451,49.01961,0,95,1339,3.5,12.9,66.2,64.67092,0,5,0,0,0
128.622,0,46.27451,49.01961,0,95,1339,3.5,12.9,66.2,64.67092,0,5,0,0,0
128.685,0,47.05882,49.01961,0,95,1339,3.5,12.9,66.2,64.67092,0,5,0,0,0
128.744,0,47.05882,49.01961,0,95,1339,3.5,12.9,66.2,64.67092,0,5,0,0,0
128.81,0,47.05882,50.19608,0,95,1339,3.5,12.9,66.2,64.67092,0,5,0,0,0
128.873,0,47.05882,50.19608,0,95,1339,3.5,12.9,66.2,64.67092,0,5,0,0,0
128.934,0,47.05882,50.19608,0,95,1339,3.5,12.9,66.2,64.67092,0,5,0,0,0
128.995,0,47.05882,50.19608,0,95,1376,3.5,12.9,66.2,64.67092,0,5,0,0,0
129.059,0,47.05882,50.19608,0,95,1376,3.5,12.9,66.2,64.67092,0,5,0,0,0
129.123,0,47.05882,50.19608,0,95,1376,3,12.9,66.2,64.67092,0,5,0,0,0
129.184,0,47.05882,50.19608,0,95,1376,3,12.9,66.2,64.67092,0,5,0,0,0
129.249,0,47.05882,50.19608,0,95,1376,3,12.9,66.2,64.67092,0,5,0,0,0
129.307,0,47.05882,50.19608,0,95,1376,3,12.9,66.2,64.67092,0,5,0,0,0
129.372,0,47.05882,50.19608,0,95,1376,3,12.9,66.2,64.67092,0,5,0,0,0
129.434,0,47.05882,50.19608,0,95,1376,3,12.9,66.2,64.67092,0,5,0,0,0
129.498,0,47.05882,50.19608,0,95,1376,3,12.9,66.2,64.67092,0,5,0,0,0
129.56,0,47.05882,50.19608,0,95,1376,3,12.9,66.2,64.67092,0,5,0,0,0
129.621,0,47.05882,50.19608,0,95,1376,3,12.9,66.2,64.67092,0,5,0,0,0
129.683,0,47.05882,50.19608,0,95,1376,3,12.9,66.2,64.67092,0,5,0,0,0
129.748,0,47.45098,50.19608,0,95,1376,3,12.9,66.2,64.67092,0,5,0,0,0
129.807,0,47.45098,50.19608,0,95,1376,3,12.9,66.2,64.67092,0,5,0,0,0
129.872,0,47.45098,50.19608,0,95,1376,3,12.9,66.2,64.67092,0,5,0,0,0
129.934,0,47.45098,50.19608,0,95,1376,3,12.9,66.2,64.67092,0,5,0,0,0
129.994,0,47.45098,50.19608,0,95,1376,3,12.9,66.2,64.67092,0,5,0,0,0
130.057,0,47.45098,50.19608,0,95,1404,3,12.9,66.2,64.67092,0,5,0,0,0
130.122,0,47.45098,50.19608,0,95,1404,3,12.9,66.2,64.67092,0,5,0,0,0
130.183,0,47.45098,50.19608,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
130.247,0,47.45098,50.19608,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
130.309,0,47.45098,50.19608,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
130.369,0,47.45098,50.19608,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
130.435,0,47.45098,50.19608,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
130.495,0,47.45098,50.19608,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
130.56,0,47.45098,50.19608,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
130.62,0,47.45098,50.19608,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
130.682,0,47.45098,50.19608,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
130.748,0,47.45098,50.19608,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
130.809,0,47.45098,50.19608,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
130.87,0,47.45098,50.19608,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
130.934,0,47.45098,50.19608,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
130.998,0,47.05882,50.19608,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
131.06,0,47.05882,50.19608,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
131.119,0,47.05882,49.41177,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
131.182,0,47.05882,49.41177,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
131.246,0,47.05882,49.41177,0,95,1404,3,13,66.2,64.67092,0,5,0,0,0
131.308,0,47.05882,49.41177,0,95,1419,3,13,66.2,64.67092,0,5,0,0,0
131.371,0,47.05882,49.41177,0,95,1419,3,13,66.2,64.67092,0,5,0,0,0
131.434,0,47.05882,49.41177,0,95,1419,3,13,66.2,64.67092,0,5,0,0,0
131.495,0,47.05882,49.41177,0,95,1419,3.5,13,66.2,64.67092,0,5,0,0,0
131.56,0,47.05882,49.41177,0,95,1419,3.5,13,66.2,64.67092,0,5,0,0,0
131.62,0,47.05882,49.41177,0,95,1419,3.5,13,66.2,64.67092,0,5,0,0,0
131.685,0,47.05882,49.41177,0,95,1419,3.5,13,66.2,64.67092,0,5,0,0,0
131.746,0,47.05882,49.41177,0,95,1419,3.5,13,66.2,64.67092,0,5,0,0,0
131.808,0,47.05882,49.41177,0,95,1419,3.5,13,66.2,64.67092,0,5,0,0,0
131.873,0,47.05882,49.41177,0,95,1419,3.5,13,66.2,64.67092,0,5,0,0,0
131.934,0,47.05882,49.41177,0,95,1419,3.5,13,66.2,64.67092,0,5,0,0,0
131.995,0,47.05882,49.41177,0,95,1419,3.5,13,66.2,64.67092,0,5,0,0,0
132.057,0,47.05882,49.41177,0,95,1419,3.5,13,66.2,64.67092,0,5,0,0,0
132.12,0,47.45098,49.41177,0,95,1419,3.5,13,66.2,64.67092,0,5,0,0,0
132.185,0,47.45098,49.41177,0,95,1419,3.5,13,66.2,64.67092,0,5,0,0,0
132.245,0,47.45098,49.41177,0,95,1419,3.5,13,66.2,64.67092,0,5,0,0,0
132.309,0,47.45098,49.41177,0,95,1419,3.5,13,66.2,64.67092,0,5,0,0,0
132.369,0,47.45098,49.41177,0,95,1419,3.5,13,66.2,64.67092,0,5,0,0,0
132.434,0,47.45098,49.41177,0,95,1425,3.5,13,66.2,64.67092,0,5,0,0,0
132.499,0,47.45098,49.41177,0,95,1425,3.5,13,66.2,64.67092,0,5,0,0,0
132.557,0,47.45098,49.41177,0,95,1425,3.5,13,66.2,64.67092,0,5,0,0,0
132.622,0,47.45098,49.41177,0,95,1425,3.5,13,66.2,64.67092,0,5,0,0,0
132.685,0,47.45098,49.41177,0,95,1425,3.5,13,66.2,64.67092,0,5,0,0,0
132.746,0,47.45098,49.41177,0,95,1425,3.5,13,66.2,64.67092,0,5,0,0,0
132.808,0,47.45098,49.41177,0,95,1425,3.5,13,66.2,64.67092,0,5,0,0,0
132.873,0,47.45098,49.41177,0,95,1425,3.5,13,66.2,64.67092,0,5,0,0,0
132.934,0,47.45098,49.41177,0,95,1425,3.5,13,66.2,64.67092,0,5,0,0,0
132.998,0,47.45098,49.41177,0,95,1425,3.5,13,66.2,64.67092,0,5,0,0,0
133.059,0,47.45098,49.41177,0,95,1425,3.5,13,66.2,64.67092,0,5,0,0,0
133.124,0,47.45098,49.41177,0,95,1425,3.5,13,66.2,64.67092,0,5,0,0,0
133.185,0,47.45098,49.41177,0,95,1425,3.5,13,66.2,64.67092,0,5,0,0,0
133.245,0,47.45098,49.41177,0,95,1425,3.5,13,66.2,64.67092,0,5,0,0,0
133.307,0,47.45098,49.41177,0,95,1425,3.5,13,66.2,64.67092,0,5,0,0,0
133.37,0,47.45098,49.01961,0,95,1425,3.5,13,66.2,64.67092,0,5,0,0,0
133.433,0,47.45098,49.01961,0,95,1425,3.5,13,66.2,64.67092,0,5,0,0,0
133.498,0,47.45098,49.01961,0,95,1427,3.5,13,66.2,64.67092,0,5,0,0,0
133.56,0,47.45098,49.01961,0,95,1427,3.5,13,66.2,64.67092,0,5,0,0,0
133.62,0,47.45098,49.01961,0,95,1427,3.5,13,66.2,64.67092,0,5,0,0,0
133.683,0,47.45098,49.01961,0,95,1427,3,13,66.2,64.67092,0,5,0,0,0
133.747,0,47.45098,49.01961,0,95,1427,3,13,66.2,64.67092,0,5,0,0,0
133.808,0,47.45098,49.01961,0,95,1427,3,13,66.2,64.67092,0,5,0,0,0
133.872,0,47.45098,49.01961,0,95,1427,3,13,66.2,64.67092,0,5,0,0,0
133.933,0,47.45098,49.01961,0,95,1427,3,13,66.2,64.67092,0,5,0,0,0
133.998,0,47.45098,49.01961,0,95,1427,3,13,66.2,64.67092,0,5,0,0,0
134.06,0,47.45098,49.01961,0,95,1427,3,13,66.2,64.67092,0,5,0,0,0
134.121,0,47.45098,49.01961,0,95,1427,3,13,66.2,64.67092,0,5,0,0,0
134.182,0,47.45098,49.01961,0,95,1427,3,13,66.2,64.67092,0,5,0,0,0
134.245,0,47.45098,49.01961,0,95,1427,3,13,66.2,64.67092,0,5,0,0,0
134.308,0,47.45098,49.01961,0,95,1427,3,13,66.2,64.67092,0,5,0,0,0
134.374,0,47.45098,49.01961,0,95,1427,3,13,66.2,64.67092,0,5,0,0,0
134.432,0,47.45098,49.80392,0,95,1427,3,13,66.2,64.67092,0,5,0,0,0
134.497,0,47.45098,49.80392,0,95,1427,3,13,66.2,64.67092,0,5,0,0,0
134.56,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
134.62,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
134.682,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
134.747,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
134.807,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
134.873,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
134.933,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
134.994,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
135.06,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
135.12,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
135.183,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
135.248,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
135.31,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
135.371,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
135.432,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
135.498,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
135.56,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
135.619,0,47.45098,49.80392,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
135.682,0,47.45098,49.41177,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
135.747,0,47.45098,49.41177,0,95,1430,3,13,66.2,64.67092,0,5,0,0,0
135.808,0,47.45098,49.41177,0,95,1433,3,13,66.2,64.67092,0,5,0,0,0
135.874,0,47.45098,49.41177,0,95,1433,3,13,66.2,64.67092,0,5,0,0,0
135.932,0,47.45098,49.41177,0,95,1433,3.5,13,66.2,64.67092,0,5,0,0,0
135.996,0,47.45098,49.41177,0,95,1433,3.5,13,66.2,64.67092,0,5,0,0,0
136.059,0,47.45098,49.41177,0,95,1433,3.5,13,66.2,64.67092,0,5,0,0,0
136.123,0,47.45098,49.41177,0,95,1433,3.5,13,66.2,64.67092,0,5,0,0,0
136.184,0,47.45098,49.41177,0,95,1433,3.5,13,66.2,64.67092,0,5,0,0,0
136.245,0,47.45098,49.41177,0,95,1433,3.5,13,66.2,64.67092,0,5,0,0,0
136.309,0,47.45098,49.41177,0,95,1433,3.5,13,66.2,64.67092,0,5,0,0,0
136.369,0,47.45098,49.41177,0,95,1433,3.5,13,66.2,64.67092,0,5,0,0,0
136.435,0,47.45098,49.41177,0,95,1433,3.5,13,66.2,64.67092,0,5,0,0,0
136.495,0,48.62745,49.41177,0,95,1433,3.5,13,66.2,64.67092,0,5,0,0,0
136.557,0,48.62745,49.41177,0,95,1433,3.5,13,66.2,64.67092,0,5,0,0,0
136.62,0,48.62745,50.58823,0,95,1433,3.5,13,66.2,64.67092,0,5,0,0,0
136.683,0,48.62745,50.58823,0,95,1433,3.5,13,66.2,64.67092,0,5,0,0,0
136.747,0,48.62745,50.58823,0,95,1433,3.5,13,66.2,64.67092,0,5,0,0,0
136.81,0,48.62745,50.58823,0,95,1452,3.5,13,66.2,64.67092,0,5,0,0,0
136.871,0,48.62745,50.58823,0,95,1452,3.5,13,66.2,64.67092,0,5,0,0,0
136.935,0,48.62745,50.58823,0,95,1452,3,13,66.2,64.67092,0,5,0,0,0
136.995,0,48.62745,50.58823,0,95,1452,3,13,66.2,64.67092,0,5,0,0,0
137.057,0,48.62745,50.58823,0,95,1452,3,13,66.2,64.67092,0,5,0,0,0
137.119,0,48.62745,50.58823,0,95,1452,3,13,66.2,64.67092,0,5,0,0,0
137.185,0,48.62745,50.58823,0,95,1452,3,13,66.2,64.67092,0,5,0,0,0
137.245,0,48.62745,50.58823,0,95,1452,3,13,66.2,64.67092,0,5,0,0,0
137.307,0,48.62745,50.58823,0,95,1452,3,13,66.2,64.67092,0,5,0,0,0
137.371,0,48.62745,50.58823,0,95,1452,3,13,66.2,64.67092,0,5,0,0,0
137.434,0,48.62745,50.58823,0,95,1452,3,13,66.2,64.67092,0,5,0,0,0
137.499,0,48.62745,50.58823,0,95,1452,3,13,66.2,64.67092,0,5,0,0,0
137.56,0,48.23529,50.58823,0,95,1452,3,13,66.2,64.67092,0,5,0,0,0
137.621,0,48.23529,50.58823,0,95,1452,3,13,66.2,64.67092,0,5,0,0,0
137.684,0,48.23529,50.58823,0,95,1452,3,13,66.2,64.67092,0,5,0,0,0
137.745,0,48.23529,50.19608,0,95,1452,3,13,66.2,64.67092,0,5,0,0,0
137.81,0,48.23529,50.19608,0,95,1452,3,13,66.2,64.67092,0,5,0,0,0
137.869,0,48.23529,50.19608,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
137.934,0,48.23529,50.19608,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
137.997,0,48.23529,50.19608,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
138.06,0,48.23529,50.19608,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
138.12,0,48.23529,50.19608,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
138.183,0,48.23529,50.19608,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
138.247,0,48.23529,50.19608,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
138.308,0,48.23529,50.19608,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
138.373,0,48.23529,50.19608,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
138.435,0,48.23529,50.19608,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
138.494,0,48.23529,50.19608,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
138.56,0,48.23529,50.19608,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
138.621,0,48.23529,50.19608,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
138.682,0,48.62745,50.19608,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
138.747,0,48.62745,50.19608,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
138.808,0,48.62745,50.19608,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
138.873,0,48.62745,50.98039,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
138.933,0,48.62745,50.98039,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
138.998,0,48.62745,50.98039,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
139.058,0,48.62745,50.98039,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
139.119,0,48.62745,50.98039,0,95,1458,3,13,66.2,64.67092,0,5,0,0,0
139.182,0,48.62745,50.98039,0,100.4,1458,3,13,66.2,64.67092,0,5,0,0,0
139.245,0,48.62745,50.98039,0,100.4,1458,3,13,66.2,64.67092,0,5,0,0,0
139.307,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
139.371,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
139.433,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
139.497,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
139.56,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
139.62,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
139.682,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
139.747,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
139.808,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
139.873,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
139.934,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
139.996,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
140.057,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
140.123,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
140.183,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
140.247,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
140.308,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
140.371,0,48.62745,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
140.432,0,49.41177,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
140.498,0,49.41177,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
140.559,0,49.41177,50.98039,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
140.623,0,49.41177,50.58823,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
140.685,0,49.41177,50.58823,0,100.4,1474,3,13,66.2,64.67092,0,5,0,0,0
140.745,0,49.41177,50.58823,0,100.4,1485,3,13,66.2,64.67092,0,5,0,0,0
140.807,0,49.41177,50.58823,0,100.4,1485,3,13,66.2,64.67092,0,5,0,0,0
140.873,0,49.41177,50.58823,0,100.4,1485,3,13,66.2,64.67092,0,5,0,0,0
140.934,0,49.41177,50.58823,0,100.4,1485,2.5,13,66.2,64.67092,0,5,0,0,0
140.994,0,49.41177,50.58823,0,100.4,1485,2.5,13,66.2,64.67092,0,5,0,0,0
141.06,0,49.41177,50.58823,0,100.4,1485,2.5,13,66.2,64.67092,0,5,0,0,0
141.12,0,49.41177,50.58823,0,100.4,1485,2.5,13,66.2,64.67092,0,5,0,0,0
141.185,0,49.41177,50.58823,0,100.4,1485,2.5,13,66.2,64.67092,0,5,0,0,0
141.245,0,49.41177,50.58823,0,100.4,1485,2.5,13,66.2,64.67092,0,5,0,0,0
